
sha small
PMU monitor is starting monitoring counters

0     0     0     0     0     0     0     894113
0     0     0     0     0     0     0     1076376
0     0     0     0     0     0     0     96851
0     0     0     0     0     0     0     50684
0     0     0     0     0     0     0     49324
0     0     0     0     0     0     0     49945
0     0     0     0     0     0     0     38693
0     0     0     0     0     0     0     57953
0     0     0     0     0     0     0     19893
0     0     0     0     0     0     0     46324
0     0     0     0     0     0     0     15804
0     0     0     0     0     0     0     12313
0     0     0     0     0     0     0     5794
0     0     0     0     0     0     0     52940
0     0     0     0     0     0     0     21921
0     0     0     0     0     0     0     473367
0     0     0     0     0     0     0     45605
0     0     0     0     0     0     0     30138
0     0     0     0     0     0     0     48879
0     0     0     0     0     0     0     31120
0     0     0     0     0     0     0     26197
0     0     0     0     0     0     0     2138225
0     0     0     0     0     0     0     52754
0     0     0     0     0     0     0     22092
0     0     0     0     0     0     0     37286
0     0     0     0     0     0     0     20272
0     0     0     0     0     0     0     25410
0     0     0     0     0     0     0     16238
0     0     0     0     0     0     0     49409
0     0     0     0     0     0     0     27501
0     0     0     0     0     0     0     14572
0     0     0     0     0     0     0     7607
0     0     0     0     0     0     0     27656
0     0     0     0     0     0     0     11049
0     0     0     0     0     0     0     27740
0     0     0     0     0     0     0     36231
0     0     0     0     0     0     0     27566
0     0     0     0     0     0     0     43351
0     0     0     0     0     0     0     21859
0     0     0     0     0     0     0     42182
0     0     0     0     0     0     0     27374
0     0     0     0     0     0     0     14014
0     0     0     0     0     0     0     14610
0     0     0     0     0     0     0     28238
0     0     0     0     0     0     0     26608
0     0     0     0     0     0     0     2477469
0     0     0     0     0     0     0     47421
0     0     0     0     0     0     0     24474
0     0     0     0     0     0     0     25192
0     0     0     0     0     0     0     54224
0     0     0     0     0     0     0     23518
0     0     0     0     0     0     0     6245
0     0     0     0     0     0     0     12526
0     0     0     0     0     0     0     45712
0     0     0     0     0     0     0     13748
0     0     0     0     0     0     0     32679
0     0     0     0     0     0     0     16781
0     0     0     0     0     0     0     43276
0     0     0     0     0     0     0     45369
0     0     0     0     0     0     0     29373
0     0     0     0     0     0     0     48551
0     0     0     0     0     0     0     33068
0     0     0     0     0     0     0     45197
0     0     0     0     0     0     0     23396
0     0     0     0     0     0     0     27373
0     0     0     0     0     0     0     16327
0     0     0     0     0     0     0     26136
0     0     0     0     0     0     0     59744
0     0     0     0     0     0     0     12054
0     0     0     0     0     0     0     18969
0     0     0     0     0     0     0     36128
0     0     0     0     0     0     0     13445
0     0     0     0     0     0     0     48420
0     0     0     0     0     0     0     6898
0     0     0     0     0     0     0     6784

libflush
0     0     0     0     0     0     0     6207
0     0     0     0     0     0     0     59566
0     0     0     0     0     0     0     47662
0     0     0     0     0     0     0     37330
0     0     0     0     0     0     0     43563
0     0     0     0     0     0     0     30312
0     0     0     0     0     0     0     11456
0     0     0     0     0     0     0     62993
0     0     0     0     0     0     0     37209
0     0     0     0     0     0     0     75277
0     0     0     0     0     0     0     30274
0     0     0     0     0     0     0     48116
0     0     0     0     0     0     0     15801
0     0     0     0     0     0     0     46068
0     0     0     0     0     0     0     38177
0     0     0     0     0     0     0     32359
0     0     0     0     0     0     0     36577
0     0     0     0     0     0     0     49231
0     0     0     0     0     0     0     42765
0     0     0     0     0     0     0     25719
0     0     0     0     0     0     0     39501
0     0     0     0     0     0     0     1237002
0     0     0     0     0     0     0     89578
0     0     0     0     0     0     0     28225
0     0     0     0     0     0     0     14073
0     0     0     0     0     0     0     61423
0     0     0     0     0     0     0     26602
0     0     0     0     0     0     0     34930
0     0     0     0     0     0     0     15603
0     0     0     0     0     0     0     46822
0     0     0     0     0     0     0     49836
0     0     0     0     0     0     0     39163
0     0     0     0     0     0     0     10982
0     0     0     0     0     0     0     36065
0     0     0     0     0     0     0     27045
0     0     0     0     0     0     0     8517
0     0     0     0     0     0     0     50428
0     0     0     0     0     0     0     35279
0     0     0     0     0     0     0     26560
0     0     0     0     0     0     0     13311
0     0     0     0     0     0     0     50046
0     0     0     0     0     0     0     12978
0     0     0     0     0     0     0     17494
0     0     0     0     0     0     0     45772
0     0     0     0     0     0     0     10787
0     0     0     0     0     0     0     17574
0     0     0     0     0     0     0     51443
0     0     0     0     0     0     0     26461
0     0     0     0     0     0     0     20502
0     0     0     0     0     0     0     40390
0     0     0     0     0     0     0     28928
0     0     0     0     0     0     0     17208
0     0     0     0     0     0     0     814084
0     0     0     0     0     0     0     48454
0     0     0     0     0     0     0     24973
0     0     0     0     0     0     0     46152
0     0     0     0     0     0     0     41604
0     0     0     0     0     0     0     33355
0     0     0     0     0     0     0     26924
0     0     0     0     0     0     0     33614
0     0     0     0     0     0     0     5958
0     0     0     0     0     0     0     7541
0     0     0     0     0     0     0     47323
0     0     0     0     0     0     0     22716
0     0     0     0     0     0     0     47863
0     0     0     0     0     0     0     26515
0     0     0     0     0     0     0     42063
0     0     0     0     0     0     0     46447
0     0     0     0     0     0     0     41763
0     0     0     0     0     0     0     26283
0     0     0     0     0     0     0     25699
0     0     0     0     0     0     0     26360
0     0     0     0     0     0     0     30700
0     0     0     0     0     0     0     6904
0     0     0     0     0     0     0     2127865
0     0     0     0     0     0     0     8022
0     0     0     0     0     0     0     27440
0     0     0     0     0     0     0     37102
0     0     0     0     0     0     0     43720
0     0     0     0     0     0     0     45774
0     0     0     0     0     0     0     25565
0     0     0     0     0     0     0     18557
0     0     0     0     0     0     0     66108
0     0     0     0     0     0     0     27120
0     0     0     0     0     0     0     36499
0     0     0     0     0     0     0     32123
0     0     0     0     0     0     0     48241
0     0     0     0     0     0     0     25065
0     0     0     0     0     0     0     22166
0     0     0     0     0     0     0     10839
0     0     0     0     0     0     0     43105
0     0     0     0     0     0     0     10477
0     0     0     0     0     0     0     37626
0     0     0     0     0     0     0     14604
0     0     0     0     0     0     0     6302
0     0     0     0     0     0     0     27606
0     0     0     0     0     0     0     45888
0     0     0     0     0     0     0     20817
0     0     0     0     0     0     0     38169
0     0     0     0     0     0     0     38993
0     0     0     0     0     0     0     21857
0     0     0     0     0     0     0     44143
0     0     0     0     0     0     0     26898
0     0     0     0     0     0     0     49297
0     0     0     0     0     0     0     42428
0     0     0     0     0     0     0     29409
0     0     0     0     0     0     0     10663
0     0     0     0     0     0     0     29346
0     0     0     0     0     0     0     11161
0     0     0     0     0     0     0     70898
0     0     0     0     0     0     0     51751
0     0     0     0     0     0     0     29700
0     0     0     0     0     0     0     13219
0     0     0     0     0     0     0     44122
0     0     0     0     0     0     0     41391
0     0     0     0     0     0     0     7354
0     0     0     0     0     0     0     46871
0     0     0     0     0     0     0     14121
0     0     0     0     0     0     0     31737
0     0     0     0     0     0     0     39691
0     0     0     0     0     0     0     14351
0     0     0     0     0     0     0     42692
0     0     0     0     0     0     0     26266
0     0     0     0     0     0     0     42237
0     0     0     0     0     0     0     5949
0     0     0     0     0     0     0     7415
0     0     0     0     0     0     0     48135
0     0     0     0     0     0     0     27080
0     0     0     0     0     0     0     13657
0     0     0     0     0     0     0     14882
0     0     0     0     0     0     0     38573
0     0     0     0     0     0     0     6680
0     0     0     0     0     0     0     16893
0     0     0     0     0     0     0     16667
0     0     0     0     0     0     0     109307
0     0     0     0     0     0     0     44609
0     0     0     0     0     0     0     25732
0     0     0     0     0     0     0     349044
0     0     0     0     0     0     0     42256
0     0     0     0     0     0     0     29615
0     0     0     0     0     0     0     28713
0     0     0     0     0     0     0     13310
0     0     0     0     0     0     0     14380
0     0     0     0     0     0     0     29409
0     0     0     0     0     0     0     25045
0     0     0     0     0     0     0     55586
0     0     0     0     0     0     0     36872
0     0     0     0     0     0     0     64358
0     0     0     0     0     0     0     39705
0     0     0     0     0     0     0     32539
0     0     0     0     0     0     0     18801
0     0     0     0     0     0     0     59389
0     0     0     0     0     0     0     26776
0     0     0     0     0     0     0     46793
0     0     0     0     0     0     0     30256
0     0     0     0     0     0     0     30510
0     0     0     0     0     0     0     29798
0     0     0     0     0     0     0     21213
0     0     0     0     0     0     0     48127
0     0     0     0     0     0     0     38055
0     0     0     0     0     0     0     29840
0     0     0     0     0     0     0     9729
0     0     0     0     0     0     0     9724
0     0     0     0     0     0     0     9603
0     0     0     0     0     0     0     9614
0     0     0     0     0     0     0     9649
0     0     0     0     0     0     0     17589
0     0     0     0     0     0     0     14577
0     0     0     0     0     0     0     16695
0     0     0     0     0     0     0     10184
0     0     0     0     0     0     0     9815
0     0     0     0     0     0     0     9794
0     0     0     0     0     0     0     9730
0     0     0     0     0     0     0     9680
0     0     0     0     0     0     0     47114
0     0     0     0     0     0     0     17667
0     0     0     0     0     0     0     21113
0     0     0     0     0     0     0     9606
0     0     0     0     0     0     0     18103
0     0     0     0     0     0     0     9726
0     0     0     0     0     0     0     20628
0     0     0     0     0     0     0     17507
0     0     0     0     0     0     0     21745
0     0     0     0     0     0     0     42543
0     0     0     0     0     0     0     9736

PMU monitor is closing ....

basicmath_small

libflush

basicmath_small

sha small

bitcount small

bitcount small

sha small

bitcount small

libflush

basicmath_small

libflush

libflush

bitcount small

sha small

sha small

libflush

basicmath_small

sha small

end
