i cache refills---|---retired branches---|---d cahce refills---|---branch predictor misses---|---predictable branch speculatively executed---|---CPU cycles event counter---|---CPU cycles ccnt
0                            0                            0                            0                            0                            0                            0                            34814033                            
0                            0                            0                            0                            0                            0                            0                            18160002                            
0                            0                            0                            0                            0                            0                            0                            39579743                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
0                            0                            0                            0                            0                            0                            0                            28879908                            
